,mouth_curve,mouth_length,mouth_height,eyebrow_l,eyebrow_r,eye_length,eye_height,label
12118,-0.1,14,-7,0.217391304,-0.9,3,-4,6
12119,0.333333333,8,-3,0.470588235,-0.5,2,-6,6
12120,-0.1,13,-7,0.142857143,-0.583333333,4,-3,6
12121,-0.285714286,11,-7,0.0625,-1.142857143,3,-1,6
12122,-0.444444444,16,-9,-0.32,-1.5,5,3,6
12123,-0.111111111,13,-8,0.076923077,-0.727272727,3,-3,6
12124,0.5,6,0,0.6875,-0.111111111,2,-8,6
12125,-0.222222222,13,-4,-0.034482759,-0.75,5,-2,6
12126,-0.222222222,13,-7,0.107142857,-0.727272727,3,-3,6
12127,-0.272727273,14,-10,-0.066666667,-1.222222222,5,-1,6
12128,-0.428571429,11,-6,-0.2,-1.142857143,3,2,6
12129,-0.285714286,11,-6,0.095238095,-0.666666667,3,0,6
12130,-0.25,11,-7,0,-0.777777778,4,-3,6
12131,-0.1,14,-6,0,-0.727272727,4,-2,6
12132,0,8,-5,0.1,-1.166666667,3,-2,6
12133,-0.285714286,11,-7,0.125,-0.8,4,-2,6
12134,0,11,-6,0.086956522,-0.75,3,-4,6
12135,-0.111111111,13,-6,0.086956522,-0.6,3,-3,6
12136,-0.25,11,-8,0.047619048,-0.888888889,4,-2,6
12137,-0.111111111,13,-6,0,-0.9,4,-1,6
12138,-0.2,13,-2,0.071428571,-0.818181818,4,-4,6
12139,-0.111111111,13,-6,0.083333333,-0.777777778,3,-2,6
12140,0,13,-6,0.24,-0.75,3,-6,6
12141,-0.125,12,-5,0.045454545,-0.875,3,-1,6
12142,0,12,-7,0.148148148,-1,4,-3,6
12143,-0.142857143,12,-7,0.15,-0.583333333,3,-4,6
12144,0,14,-7,0.285714286,-0.818181818,4,-4,6
12145,-0.285714286,11,-7,-0.090909091,-1.125,4,-2,6
12146,-0.25,10,-4,-0.090909091,-1.285714286,4,0,6
12147,0,11,-5,0,-1,3,-1,6
12148,-0.1,10,-8,0.173913043,-0.555555556,2,-4,6
12149,-0.25,13,-6,-0.217391304,-0.875,4,-1,6
12150,-0.125,12,-6,0.04,-0.9,3,-3,6
12151,0,9,-4,0.058823529,-0.857142857,2,-2,6
12152,-0.25,14,-11,-0.086956522,-0.75,4,-1,6
12153,-0.2,14,-8,0.037037037,-0.727272727,4,-2,6
12154,-0.25,13,-6,-0.173913043,-1.666666667,4,1,6
12155,-0.125,12,-5,0.045454545,-0.777777778,4,-2,6
12156,0,8,-4,0.117647059,-1,2,-2,6
12157,-0.666666667,7,-4,-0.2,-1.333333333,3,0,6
12158,-0.125,10,-6,0.173913043,-0.875,4,-5,6
12159,-0.1,14,-9,0.25,-1,3,-3,6
12160,-0.285714286,8,-8,0.095238095,-1.142857143,3,-3,6
12161,-0.2,14,-9,0.115384615,-0.8,3,-3,6
12162,-0.142857143,10,-6,0,-1,3,0,6
12163,-0.5,13,-9,-0.125,-1.375,4,0,6
12164,0.090909091,14,-6,0.304347826,-0.3,2,-6,6
12165,-0.3,14,-8,-0.08,-1.666666667,5,1,6
12166,-0.222222222,13,-6,0,-0.888888889,4,-2,6
12167,-0.333333333,13,-8,-0.086956522,-1,4,1,6
12168,-0.428571429,12,-8,-0.263157895,-1.142857143,4,3,6
12169,-0.1,15,-11,0,-0.818181818,4,-3,6
12170,-0.181818182,15,-9,0.153846154,-0.8,4,-3,6
12171,-0.285714286,11,-7,0.090909091,-0.777777778,3,-1,6
12172,0,9,-6,0.214285714,-0.75,2,-4,6
12173,-0.571428571,12,-8,-0.222222222,-1.666666667,4,2,6
12174,-0.111111111,12,-7,0.074074074,-0.818181818,4,-3,6
12175,-0.222222222,13,-10,0,-0.8,4,-2,6
12176,-0.111111111,13,-7,0.076923077,-1.142857143,4,-1,6
12177,-0.166666667,11,-8,0.285714286,-0.875,2,-3,6
12178,-0.333333333,8,-6,-0.136363636,-1.375,4,-1,6
12179,-0.285714286,12,-8,-0.125,-1,3,0,6
12180,-0.142857143,10,-5,0,-1,3,-1,6
12181,-0.25,9,-7,0.083333333,-0.9,3,-3,6
12182,0.142857143,10,-5,0.25,-0.555555556,2,-4,6
12183,0,8,-4,0.117647059,-0.75,3,-1,6
12184,-0.142857143,10,-6,0.111111111,-0.714285714,3,-1,6
12185,-0.125,11,-5,0.15,-0.571428571,3,-3,6
12186,-0.111111111,13,-7,0.04,-0.75,3,-1,6
12187,-0.1,14,-8,0,-1,4,-2,6
12188,0,4,-6,0.466666667,-0.75,2,-5,6
12189,-0.285714286,12,-5,-0.105263158,-1,4,0,6
12190,-0.333333333,15,-9,0.047619048,-0.888888889,3,-1,6
12191,-0.222222222,12,-5,-0.038461538,-0.777777778,4,-3,6
12192,0,8,-6,0.19047619,-0.9,2,-5,6
12193,-0.125,10,-6,0.035714286,-0.9,4,-3,6
12194,-0.166666667,9,-6,0.05,-0.75,3,-2,6
12195,-0.142857143,13,-7,0.090909091,-0.636363636,3,-3,6
12196,-0.222222222,12,-9,0.08,-1,3,-2,6
12197,-0.285714286,11,-10,0.04,-0.9,3,-3,6
12198,-0.111111111,13,-7,0.111111111,-0.727272727,3,-3,6
12199,-0.125,13,-8,-0.05,-1.142857143,3,0,6
12200,-0.142857143,9,-5,0.090909091,-0.714285714,3,-3,6
12201,-0.25,10,-8,0.043478261,-0.875,4,-2,6
12202,0.333333333,9,-3,0.695652174,0,2,-11,6
12203,-0.166666667,11,-4,0,-0.75,3,0,6
12204,0.142857143,7,-5,0.352941176,-0.571428571,1,-4,6
12205,-0.111111111,14,-5,0.15,-0.6,3,-3,6
12206,-0.083333333,15,-8,0.12,-0.875,3,-3,6
12207,-0.6,7,-7,0.071428571,-0.625,3,-3,6
12208,0.1,12,-3,0.19047619,-0.555555556,3,-5,6
12209,-0.142857143,10,-5,0,-0.857142857,3,-2,6
12210,-0.181818182,15,-10,0.137931034,-0.909090909,4,-2,6
12211,-0.2,8,-6,0.133333333,-1.166666667,2,-2,6
12212,-0.333333333,12,-8,-0.076923077,-0.875,4,1,6
12213,-0.222222222,13,-8,0.041666667,-1,5,-4,6
12214,-0.285714286,8,-8,0.157894737,-1.2,3,0,6
12215,-0.142857143,11,-5,-0.05,-1,3,1,6
12216,0,13,-5,0.086956522,-0.666666667,3,-2,6
12217,-0.6,10,-7,-0.266666667,-1.333333333,3,3,6
12218,-0.111111111,12,-6,0.130434783,-0.875,3,-3,6
12219,0,12,-6,0.105263158,-0.777777778,3,-2,6
12220,-0.111111111,13,-8,0.16,-0.7,4,-3,6
12221,-0.5,8,-4,-0.076923077,-0.888888889,2,0,6
12222,-0.1,12,-9,0.269230769,-0.75,3,-6,6
12223,0,14,-8,0.142857143,-0.555555556,3,-2,6
12224,-0.25,11,-6,0.037037037,-0.7,3,-1,6
12225,-0.142857143,11,-5,0.142857143,-0.75,3,-1,6
12226,-0.111111111,11,-9,0.125,-0.555555556,3,-4,6
12227,0,9,-4,0.157894737,-0.75,3,-2,6
12228,0,12,-6,0.347826087,-0.7,3,-6,6
12229,-0.2,14,-9,0,-1,4,-2,6
12230,0,9,-4,0.210526316,-0.8,2,-2,6
12231,0.1,12,-4,0.304347826,-0.3,3,-6,6
12232,-0.285714286,10,-7,0,-0.875,3,-2,6
12233,-0.083333333,16,-5,0,-0.8,4,-2,6
12234,-0.375,9,-9,0,-0.875,4,-3,6
12235,0.222222222,10,-4,0.409090909,-0.333333333,3,-8,6
12236,0,12,-2,0,-1.125,3,-2,6
12237,-0.111111111,11,-3,0.230769231,-0.7,3,-4,6
12238,-0.142857143,7,-4,0,-1.25,2,0,6
12239,-0.1,15,-9,0.130434783,-0.8,4,-2,6
12240,-0.090909091,15,-8,0.064516129,-0.75,4,-1,6
12241,0,13,-9,0.095238095,-0.857142857,3,-2,6
12242,-0.333333333,10,-5,-0.083333333,-1.2,2,0,6
12243,0,14,-6,0.125,-0.777777778,4,-3,6
12244,-0.111111111,12,-4,-0.04,-0.875,4,-1,6
12245,-0.111111111,12,-6,0.086956522,-0.875,4,-3,6
12246,-0.2,17,-11,-0.130434783,-1.1,4,1,6
12247,0,8,-3,0.2,-0.666666667,3,-2,6
12248,-0.125,12,-6,0.090909091,-1,3,-1,6
12249,-0.285714286,11,-5,0,-0.875,4,-1,6
12250,-0.666666667,10,-8,-0.409090909,-2.2,4,6,6
12251,0.125,11,-4,0.111111111,-0.875,3,-2,6
12252,-0.3,14,-11,0.045454545,-0.875,4,-2,6
12253,0.5,6,-1,0.571428571,-0.444444444,1,-7,6
12254,-0.428571429,13,-12,0,-1.111111111,4,1,6
12255,-0.3,14,-7,-0.035714286,-1.1,5,-1,6
12256,-0.25,12,-8,0,-0.75,4,-1,6
12257,-0.125,12,-7,0.115384615,-0.7,4,-4,6
12258,-0.125,10,-6,0.173913043,-0.875,2,-3,6
12259,-0.222222222,14,-8,-0.076923077,-1,5,0,6
12260,-0.166666667,12,-7,0.266666667,-0.888888889,3,-4,6
12261,-0.125,12,-4,0.045454545,-0.6,4,-2,6
12262,-0.090909091,15,-7,0,-1,5,-3,6
12263,0,13,-5,0,-0.8,4,-2,6
12264,-0.1,12,-7,0.185185185,-0.9,3,-5,6
12265,-0.125,11,-3,0,-0.75,3,-1,6
12266,0,15,-7,0.137931034,-0.538461538,4,-4,6
12267,-0.285714286,12,-8,-0.05,-1,4,-1,6
12268,0,13,-8,0.307692308,-0.5,3,-6,6
12269,-0.111111111,12,-7,0.111111111,-0.818181818,4,-4,6
12270,-0.111111111,10,-9,0.148148148,-0.7,4,-6,6
12271,-0.222222222,12,-8,0.05,-0.875,3,-2,6
12272,0,12,-4,0.1,-0.571428571,3,-2,6
12273,-0.5,11,-9,-0.25,-2,2,1,6
12274,-0.166666667,10,-7,0.105263158,-0.818181818,3,-4,6
12275,0.142857143,7,-3,0.210526316,-0.714285714,2,-4,6
12276,-0.1,14,-8,0.08,-0.8,4,-2,6
12277,-0.222222222,13,-9,0.041666667,-0.9,4,-3,6
12278,-0.222222222,12,-9,0.076923077,-1,3,-4,6
12279,0,11,-4,0.166666667,-0.666666667,2,-3,6
12280,0,8,-4,0.19047619,-0.571428571,2,-4,6
12281,-0.375,14,-8,-0.086956522,-1.333333333,4,2,6
12282,-0.222222222,13,-12,-0.043478261,-0.875,3,0,6
12283,-0.222222222,13,-9,0.074074074,-0.727272727,4,-3,6
12284,-0.1,14,-6,0.130434783,-0.75,3,-2,6
12285,-0.333333333,13,-8,-0.08,-1,4,-1,6
12286,0,13,-6,0.05,-0.777777778,3,-2,6
12287,-0.25,13,-8,-0.142857143,-1.142857143,4,1,6
12288,-0.272727273,18,-10,-0.115384615,-0.818181818,4,1,6
12289,-0.090909091,15,-4,-0.045454545,-0.75,3,-2,6
12290,-0.2,13,-7,-0.105263158,-1.333333333,3,-1,6
12291,-0.25,12,-9,0.095238095,-1.125,4,-1,6
12292,-0.125,11,-6,0.15,-0.625,4,-3,6
12293,0,12,-5,0.15,-0.666666667,2,-3,6
12294,-0.090909091,14,-11,0.038461538,-0.9,4,-3,6
12295,-0.125,10,-4,0.142857143,-0.875,3,-2,6
12296,-0.25,11,-9,0.04,-0.888888889,4,-2,6
12297,-0.444444444,15,-11,-0.043478261,-1.142857143,4,0,6
12298,-0.111111111,12,-6,0.08,-1.125,3,-3,6
12299,0,10,-5,0.117647059,-0.666666667,2,-1,6
12300,-0.125,11,-7,0.136363636,-0.875,3,-2,6
12301,-0.2,13,-10,0.12,-0.8,4,-3,6
12302,-0.111111111,12,-7,0.083333333,-1,4,-2,6
12303,-0.125,12,-5,0.086956522,-0.777777778,4,-3,6
12304,-0.285714286,10,-8,-0.19047619,-1.5,3,1,6
12305,-0.125,10,-6,0.12,-1.111111111,4,-4,6
12306,-0.222222222,13,-6,-0.083333333,-1.25,5,1,6
12307,-0.1,16,-8,0.090909091,-0.9,3,-3,6
12308,-0.222222222,13,-10,-0.05,-1.285714286,3,-1,6
12309,-0.333333333,13,-9,-0.111111111,-1,5,-2,6
12310,-0.4,12,-7,-0.25,-1.5,3,2,6
12311,-0.090909091,15,-4,0.038461538,-0.777777778,4,-2,6
12312,-0.181818182,15,-9,0.035714286,-1,4,-2,6
12313,-0.222222222,13,-7,-0.038461538,-0.888888889,5,-1,6
12314,-0.181818182,14,-10,0.086956522,-0.625,3,-3,6
12315,-0.25,11,-3,0,-0.9,4,-2,6
12316,-0.142857143,10,-2,0.04,-0.777777778,3,-3,6
12317,-0.111111111,13,-8,0.130434783,-0.875,3,-2,6
12318,0.5,7,-2,0.5625,-0.25,2,-6,6
12319,-0.1,13,-8,0.148148148,-0.727272727,4,-3,6
12320,-0.1,14,-8,0.153846154,-0.7,4,-4,6
12321,-0.1,13,-11,0.181818182,-0.8,3,-4,6
12322,0.090909091,12,-6,0.28,-0.5,3,-7,6
12323,-0.1,13,-8,0.115384615,-0.727272727,4,-4,6
12324,0.076923077,16,-9,0.28,-0.6,3,-6,6
12325,-0.125,11,-4,0.038461538,-0.7,4,-4,6
12326,0,8,-5,0.166666667,-1,2,-3,6
12327,-0.111111111,13,-7,0.090909091,-0.75,3,-2,6
12328,0,7,-5,0.15,-0.714285714,2,-3,6
12329,-0.333333333,13,-8,-0.041666667,-1.125,4,-1,6
12330,0,10,-5,0.272727273,-0.571428571,2,-3,6
12331,-0.3,12,-10,0,-1.571428571,4,-2,6
12332,0,13,-7,0.25,-0.636363636,3,-5,6
12333,-0.111111111,12,-6,0.285714286,-1,3,-3,6
12334,-0.142857143,9,-9,0.076923077,-0.8,4,-5,6
12335,-0.5,13,-12,-0.173913043,-1.222222222,4,-1,6
12336,-0.25,8,-5,0.076923077,-0.714285714,3,-2,6
12337,-0.222222222,14,-8,-0.086956522,-1.111111111,4,-1,6
12338,-0.222222222,16,-10,-0.08,-1.5,4,2,6
12339,-0.222222222,14,-8,0.047619048,-1,3,-1,6
12340,0,12,-7,0.08,-0.818181818,3,-3,6
12341,-0.2,7,-5,0,-1,2,0,6
12342,-0.2,9,-5,0.090909091,-1.166666667,2,0,6
12343,-0.166666667,9,-6,0.047619048,-0.875,3,-3,6
12344,-0.285714286,9,-5,0.041666667,-0.625,3,-2,6
12345,0,11,-5,0.230769231,-0.777777778,4,-5,6
12346,-0.285714286,10,-6,-0.04,-1.375,4,-1,6
12347,-0.25,8,-5,-0.1,-1.666666667,2,1,6
12348,0,14,-6,0.041666667,-0.875,4,-1,6
12349,-0.333333333,10,-7,-0.105263158,-1.666666667,4,-2,6
12350,-0.142857143,10,-6,0.047619048,-1,3,-3,6
12351,-0.142857143,10,-6,-0.041666667,-0.888888889,3,-1,6
12352,0,11,-6,0.19047619,-0.75,3,-4,6
12353,-0.125,12,-5,0.095238095,-0.75,3,-3,6
12354,-0.25,12,-6,-0.047619048,-0.857142857,3,1,6
12355,-0.2,9,-4,-0.133333333,-1,3,-1,6
12356,-0.2,13,-8,0,-1.111111111,4,-2,6
12357,0.111111111,10,-5,0.260869565,-0.7,3,-5,6
12358,-0.142857143,8,-9,0.291666667,-0.545454545,3,-7,6
12359,-0.142857143,9,-5,0.058823529,-0.833333333,3,-1,6
12360,0.166666667,8,-3,0.2,-0.8,4,-6,6
12361,-0.166666667,9,-5,0,-1,3,-1,6
12362,-0.285714286,11,-7,-0.035714286,-0.9,4,-2,6
12363,-0.25,11,-8,-0.037037037,-0.888888889,3,-2,6
12364,-0.2,15,-10,0.125,-0.9,4,-2,6
12365,-0.111111111,13,-6,0.037037037,-0.8,4,-3,6
12366,-0.75,9,-9,-0.2,-1.5,3,1,6
12367,-0.125,10,-6,0.086956522,-0.875,4,-3,6
12368,-0.285714286,12,-9,0,-1.111111111,4,0,6
12369,-0.285714286,13,-8,-0.1875,-1.5,3,1,6
12370,-0.222222222,14,-6,0.076923077,-0.9,4,-1,6
12371,0.428571429,7,-3,0.4,-0.5,1,-7,6
12372,-0.111111111,13,-8,0.16,-0.7,3,-3,6
12373,-0.111111111,13,-5,-0.105263158,-0.75,3,0,6
12374,-0.666666667,10,-2,-0.217391304,-1.428571429,4,3,6
12375,-0.222222222,12,-7,0,-0.75,4,-1,6
12376,-0.285714286,12,-8,0.045454545,-1,3,-2,6
12377,-0.125,12,-7,0.136363636,-0.875,3,-3,6
12378,-0.125,11,-1,-0.1,-0.857142857,4,-1,6
12379,-0.285714286,9,-9,0.08,-0.666666667,4,-3,6
12380,-0.1,14,-8,0.130434783,-0.875,4,-2,6
12381,0,13,-6,0.178571429,-0.6,4,-5,6
12382,-0.125,12,-7,0,-1,3,-1,6
12383,-0.272727273,15,-10,0.04,-0.888888889,4,-2,6
12384,-0.6,9,-5,-0.428571429,-2.666666667,3,5,6
12385,-0.454545455,17,-8,-0.333333333,-2.6,5,4,6
12386,-0.111111111,12,-7,0,-0.727272727,4,-4,6
12387,-0.285714286,12,-9,0.047619048,-1.25,3,0,6
12388,-0.166666667,9,-5,0.095238095,-0.888888889,3,-2,6
12389,-0.222222222,11,-9,-0.071428571,-1.25,5,-2,6
12390,0.1,11,-5,0.428571429,-0.3,2,-5,6
12391,-0.111111111,13,-8,0.130434783,-0.888888889,3,-3,6
12392,-0.166666667,10,-5,-0.0625,-1,3,0,6
12393,-0.222222222,11,-6,0.041666667,-0.777777778,4,-2,6
12394,0,13,-5,0.038461538,-0.846153846,4,-3,6
12395,-0.111111111,14,-7,0.166666667,-0.818181818,3,-3,6
12396,-0.1,12,-9,0.08,-1,4,-2,6
12397,-0.222222222,11,-8,0.04,-1.5,4,-3,6
12398,0,13,-8,0.185185185,-0.636363636,3,-6,6
12399,-0.25,13,-8,-0.125,-1,3,-1,6
12400,-0.25,12,-4,0,-0.714285714,2,-1,6
12401,-0.4,9,-7,-0.111111111,-1.2,2,0,6
12402,-0.25,12,-8,-0.043478261,-1,3,-1,6
12403,-0.25,12,-8,-0.037037037,-1.125,5,0,6
12404,0,12,-6,0.32,-0.5,3,-6,6
12405,-0.142857143,9,-4,0.052631579,-0.833333333,3,-2,6
12406,-0.4,6,-5,-0.1875,-2,3,1,6
12407,-0.2,6,-3,0.066666667,-1.5,3,-1,6
12408,-0.2,7,-5,0.052631579,-1,2,-2,6
12409,-0.222222222,12,-3,0,-0.888888889,4,-3,6
12410,0.125,9,-6,0.4,-0.333333333,3,-7,6
12411,-0.125,11,-6,0.047619048,-1,3,-1,6
12412,-0.125,12,-8,0.086956522,-1,3,-2,6
12413,-0.2,14,-6,0,-0.777777778,4,-2,6
12414,-0.111111111,13,-5,0.090909091,-0.777777778,3,-1,6
12415,0.111111111,10,-5,0.260869565,-0.6,3,-6,6
12416,-0.125,11,-6,0,-1,3,-2,6
12417,0.166666667,5,-3,0.3125,-0.666666667,2,-3,6
12418,-0.1,14,-6,0,-0.6,4,-1,6
12419,-0.222222222,12,-9,0.038461538,-1.222222222,3,-4,6
12420,-0.181818182,17,-10,-0.037037037,-1.181818182,4,0,6
12421,0,10,-8,0.166666667,-1,1,-4,6
12422,-0.222222222,13,-9,0.086956522,-1,4,-3,6
12423,-0.333333333,14,-7,-0.136363636,-1,4,0,6
12424,0,11,-3,0.133333333,-0.75,1,-2,6
12425,0,10,-4,-0.05,-0.875,3,0,6
12426,-0.875,16,-14,-0.384615385,-2,5,6,6
12427,-0.125,10,-5,0.130434783,-0.555555556,3,-3,6
12428,-0.375,12,-7,-0.210526316,-1.285714286,3,1,6
12429,-0.2,9,-5,0.055555556,-1,3,-3,6
12430,-0.25,13,-9,0.08,-0.7,3,-2,6
12431,-0.125,11,-5,0.1,-1.285714286,2,-1,6
12432,-0.222222222,13,-7,0,-1.285714286,3,0,6
12433,-0.166666667,11,-7,0.2,-1.285714286,3,-1,6
12434,0.1,13,-2,0.125,-0.666666667,3,-4,6
12435,0,10,-5,0.227272727,-1.166666667,3,-4,6
12436,-0.090909091,12,-7,0.103448276,-1,3,0,6
12437,0,10,-3,0.157894737,-0.888888889,2,-3,6
12438,-0.111111111,14,-5,-0.090909091,-1.1,3,-2,6
12439,-0.083333333,17,-8,0.035714286,-0.636363636,4,-4,6
12440,-0.125,11,-7,0.045454545,-1,3,-2,6
12441,0,7,-3,0.095238095,-1.166666667,3,-3,6
12442,-0.222222222,12,-9,0.115384615,-0.9,4,-2,6
12443,-0.5,14,-9,-0.2,-1.8,4,3,6
12444,-0.333333333,10,-9,0,-1.285714286,4,0,6
12445,-0.272727273,16,-11,-0.111111111,-0.9,5,1,6
12446,-0.125,12,-5,0.19047619,-0.777777778,3,0,6
12447,-0.25,12,-9,0.047619048,-1.111111111,4,-1,6
12448,-0.111111111,13,-8,0.043478261,-0.875,3,-2,6
12449,0,12,-6,0.052631579,-0.625,3,-2,6
12450,0,11,-6,0.142857143,-1.125,2,-3,6
12451,-0.125,11,-6,0.047619048,-0.857142857,3,-1,6
12452,-0.2,8,-5,-0.111111111,-1,3,0,6
12453,0,13,-1,0.285714286,-0.5,3,-5,6
12454,0.125,12,-7,0.095238095,-0.7,3,-3,6
12455,-0.181818182,15,-8,0.083333333,-1,4,-2,6
12456,-0.428571429,12,-7,-0.272727273,-1.125,4,1,6
12457,-0.5,10,-7,-0.3,-2,3,0,6
12458,0,8,-4,0.142857143,-0.571428571,2,-3,6
12459,-0.222222222,13,-4,-0.04,-1,4,-3,6
12460,-0.111111111,13,-6,0,-0.75,4,0,6
12461,-0.181818182,15,-9,0.125,-0.888888889,4,-3,6
12462,-0.25,12,-8,0,-0.545454545,3,-3,6
12463,-0.1,15,-8,0.08,-0.8,4,-1,6
12464,-0.142857143,11,-6,0.142857143,-1,3,-1,6
12465,-0.181818182,15,-12,0.12,-0.888888889,4,-3,6
12466,-0.285714286,8,-5,0.058823529,-2,2,-1,6
12467,-0.25,7,-5,-0.181818182,-1,2,0,6
12468,0,14,-10,0.181818182,-0.6,3,-4,6
12469,-0.625,13,-11,-0.363636364,-3.333333333,4,3,6
12470,-0.125,11,-6,0.055555556,-0.75,3,-2,6
12471,0,12,-5,0,-0.8,4,-1,6
12472,-0.142857143,10,-5,0.076923077,-0.7,4,-5,6
12473,-0.142857143,10,-4,-0.111111111,-1.166666667,2,0,6
12474,-0.142857143,10,-7,0,-1.142857143,4,-1,6
12475,-0.125,12,-7,0.192307692,-0.9,4,-3,6
12476,-0.083333333,16,-9,-0.043478261,-1,3,-1,6
12477,-0.125,11,-4,0.111111111,-1,3,-1,6
12478,0.142857143,5,-7,0.388888889,-0.5,1,-6,6
12479,0,4,-4,0.454545455,-1.333333333,1,-4,6
12480,-0.125,10,-6,0.173913043,-0.75,3,-2,6
12481,-0.285714286,10,-6,-0.055555556,-0.833333333,3,-1,6
12482,-0.833333333,13,-12,-0.857142857,-3.25,4,9,6
12483,-0.2,14,-7,0,-1,4,-1,6
12484,-0.125,11,-3,0.166666667,-0.666666667,4,-4,6
12485,-0.142857143,12,-7,0.095238095,-0.7,3,-4,6
12486,-0.181818182,14,-3,0.148148148,-0.7,3,-3,6
12487,-0.125,12,-8,0.136363636,-0.666666667,4,-2,6
12488,0,12,-5,0.157894737,-0.857142857,2,-2,6
12489,-0.25,12,-2,0.115384615,-0.636363636,4,-2,6
12490,-0.428571429,9,-8,0,-1.125,3,-2,6
12491,-0.142857143,11,-7,0.052631579,-0.777777778,3,-1,6
12492,-0.333333333,10,-6,-0.19047619,-1.333333333,4,0,6
12493,-0.1,10,-7,0.173913043,-0.833333333,3,-4,6
12494,-0.142857143,11,-6,0.181818182,-0.777777778,4,-3,6
12495,-0.142857143,10,-7,0.041666667,-0.777777778,3,-2,6
12496,-0.428571429,11,-10,-0.045454545,-1.428571429,4,-1,6
12497,-0.285714286,11,-8,0.058823529,-1,3,-2,6
12498,-0.2,15,-9,0,-0.9,4,0,6
12499,-0.111111111,12,-8,0.1,-1.142857143,3,-2,6
12500,-0.222222222,14,-9,0,-0.7,3,-1,6
12501,-0.125,11,-7,0.083333333,-0.777777778,3,-2,6
12502,0,10,-5,-0.071428571,-1,1,-1,6
12503,0,13,-3,0.129032258,-0.692307692,5,-5,6
12504,-0.333333333,12,-9,-0.043478261,-1.666666667,4,-2,6
12505,-0.222222222,12,-8,0.086956522,-0.777777778,3,-2,6
12506,0.111111111,10,-4,0.347826087,-0.333333333,2,-5,6
12507,-0.1,13,-7,0.08,-0.6,3,-3,6
12508,-0.428571429,13,-7,0,-1.125,4,0,6
12509,0,11,-6,0.125,-0.888888889,3,-3,6
12510,-0.125,10,-7,0.045454545,-1.333333333,3,-2,6
12511,-0.6,10,-5,-0.375,-1.8,4,3,6
12512,-0.111111111,12,-6,0.045454545,-0.777777778,3,-2,6
12513,-0.272727273,16,-13,-0.173913043,-0.888888889,4,0,6
12514,0,9,-3,0,-1,2,-1,6
12515,-0.111111111,13,-8,-0.083333333,-0.7,4,-1,6
12516,-0.1,13,-7,0.125,-0.777777778,4,-3,6
12517,0,12,-7,0.1,-0.8,3,-4,6
12518,-0.181818182,15,-11,-0.038461538,-1,4,-2,6
12519,-0.125,11,-5,0,-1,4,-3,6
12520,-0.285714286,11,-9,0,-1.333333333,2,0,6
12521,-0.142857143,10,-5,0,-0.777777778,3,-1,6
12522,-0.142857143,10,-6,0.041666667,-0.777777778,4,-1,6
12523,-0.1,15,-10,0.115384615,-0.8,3,-2,6
12524,-0.125,14,-8,0.1875,-0.888888889,3,-3,6
12525,-0.25,14,-9,0,-1,4,0,6
12526,-0.090909091,14,-10,0.153846154,-0.818181818,4,-4,6
12527,-0.222222222,13,-9,0.115384615,-0.9,4,-2,6
12528,-0.25,13,-6,-0.157894737,-1.285714286,4,2,6
12529,-0.5,12,-10,-0.214285714,-1.333333333,5,0,6
12530,-0.1,14,-10,0.173913043,-0.555555556,4,-4,6
12531,-0.25,10,-9,0,-1.142857143,3,1,6
12532,-0.090909091,13,-7,0.125,-0.875,3,-4,6
12533,-0.333333333,13,-7,-0.043478261,-1.142857143,4,0,6
12534,-0.333333333,11,-3,-0.2,-1.2,2,2,6
12535,-0.222222222,12,-10,-0.076923077,-1.375,4,-2,6
12536,-0.2,15,-5,-0.08,-1.111111111,4,-1,6
12537,0,6,-6,0.4,-0.571428571,2,-3,6
12538,-0.125,13,-8,0.041666667,-1,4,-2,6
12539,-0.142857143,11,-5,0.111111111,-1,3,-2,6
12540,0,13,-11,0,-1,3,-3,6
12541,0,9,-4,0.1875,-0.625,2,-2,6
12542,0.142857143,8,-5,0.263157895,-0.714285714,2,-5,6
12543,-0.285714286,12,-9,-0.0625,-1,3,-1,6
12544,-0.111111111,13,-7,0.04,-0.777777778,3,-2,6
12545,0,11,-7,0.227272727,-1.2,2,-5,6
12546,-0.142857143,10,-5,0,-0.777777778,4,-2,6
12547,-0.111111111,13,-7,-0.041666667,-1.125,3,-1,6
12548,0,10,-5,0.095238095,-0.75,3,-2,6
12549,-0.1,14,-8,-0.037037037,-1,4,-3,6
12550,-0.125,11,-10,0.269230769,-0.818181818,3,-5,6
12551,-0.1,15,-5,0.12,-1,4,-1,6
12552,0.285714286,7,0,0.35,-0.285714286,2,-5,6
12553,-0.285714286,12,-8,0,-0.666666667,3,-1,6
12554,-0.4,14,-8,-0.115384615,-1.833333333,4,0,6
12555,-0.125,11,-6,0.095238095,-0.75,3,-3,6
12556,-0.1,13,-9,0.173913043,-0.888888889,4,-4,6
12557,-0.111111111,15,-8,0.043478261,-0.777777778,4,-1,6
12558,-0.181818182,14,-7,0,-0.625,4,-2,6
12559,-0.8,12,-7,-0.545454545,-5,3,6,6
12560,0,13,-4,0.153846154,-0.909090909,4,-4,6
12561,-0.2,8,-5,0.058823529,-0.833333333,3,-2,6
12562,0.2,7,-4,0.3125,-0.555555556,2,-4,6
12563,-0.166666667,9,-6,-0.058823529,-1,3,0,6
12564,-0.125,10,-4,0.055555556,-0.888888889,2,-2,6
12565,0.4,11,-4,0.48,-0.416666667,2,-8,6
12566,-0.25,12,-6,0,-0.666666667,4,0,6
